19560.000000 0.005160
19570.000000 0.007100
19580.000000 0.008150
19590.000000 0.008640
19600.000000 0.009280
19610.000000 0.010110
19620.000000 0.010970
19630.000000 0.011980
19640.000000 0.013170
19650.000000 0.014270
19660.000000 0.015170
19670.000000 0.016930
19680.000000 0.019980
19690.000000 0.022070
19700.000000 0.023650
19710.000000 0.025730
19720.000000 0.028200
19730.000000 0.030800
19740.000000 0.034080
19750.000000 0.038280
19760.000000 0.041950
19770.000000 0.044780
19780.000000 0.052930
19790.000000 0.069290
19800.000000 0.081700
19810.000000 0.090940
19820.000000 0.101370
19830.000000 0.114190
19840.000000 0.129810
19850.000000 0.148990
19860.000000 0.171030
19870.000000 0.189310
19880.000000 0.202090
19890.000000 0.233180
19900.000000 0.293740
19910.000000 0.336520
19920.000000 0.365730
19930.000000 0.398540
19940.000000 0.433660
19950.000000 0.466740
19960.000000 0.499790
19970.000000 0.534160
19980.000000 0.562490
19990.000000 0.581710
20000.000000 0.614740
20010.000000 0.670560
20020.000000 0.697100
20030.000000 0.705070
20040.000000 0.719240
20050.000000 0.737710
20060.000000 0.753280
20070.000000 0.764460
20080.000000 0.771430
20090.000000 0.775500
20100.000000 0.779280
20110.000000 0.789770
20120.000000 0.808950
20130.000000 0.820700
20140.000000 0.827110
20150.000000 0.834550
20160.000000 0.842480
20170.000000 0.849100
20180.000000 0.854730
20190.000000 0.859900
20200.000000 0.864200
20210.000000 0.867440
20220.000000 0.871420
20230.000000 0.876810
20240.000000 0.879650
20250.000000 0.880790
20260.000000 0.882150
20270.000000 0.883630
20280.000000 0.884690
20290.000000 0.885380
20300.000000 0.885820
20310.000000 0.886080
20320.000000 0.886180
20330.000000 0.886060
20340.000000 0.885740
20350.000000 0.885560
20360.000000 0.885520
20370.000000 0.885490
20380.000000 0.885560
20390.000000 0.885770
20400.000000 0.885960
20410.000000 0.886100
20420.000000 0.886930
20430.000000 0.888810
20440.000000 0.890400
20450.000000 0.891950
20460.000000 0.894010
20470.000000 0.896530
20480.000000 0.899310
20490.000000 0.902510
20500.000000 0.906170
20510.000000 0.909650
20520.000000 0.912620
20530.000000 0.916850
20540.000000 0.922860
20550.000000 0.926010
20560.000000 0.927280
20570.000000 0.928910
20580.000000 0.930840
20590.000000 0.932570
20600.000000 0.934160
20610.000000 0.935720
20620.000000 0.937100
20630.000000 0.938170
20640.000000 0.939240
20650.000000 0.940400
20660.000000 0.940820
20670.000000 0.940750
20680.000000 0.940660
20690.000000 0.940550
20700.000000 0.940260
20710.000000 0.939680
20720.000000 0.938760
20730.000000 0.937820
20740.000000 0.936910
20750.000000 0.934690
20760.000000 0.930690
20770.000000 0.928100
20780.000000 0.926510
20790.000000 0.924610
20800.000000 0.922530
20810.000000 0.920600
20820.000000 0.918690
20830.000000 0.916650
20840.000000 0.914870
20850.000000 0.913440
20860.000000 0.910980
20870.000000 0.906890
20880.000000 0.904290
20890.000000 0.902710
20900.000000 0.900880
20910.000000 0.899030
20920.000000 0.897590
20930.000000 0.896510
20940.000000 0.895620
